DE1-R1_fitness,DE1-R1_error,DE2-R1_fitness,DE2-R1_error,barcode,DE1_fitness,DE1_error,DE2_fitness,DE2_error
-0.002711485498418801,0.06390803536431097,-0.030598246331508035,0.07091754462858105,1683,-0.002711485498418801,0.06390803536431097,-0.030598246331508035,0.07091754462858105
0.7125650297067793,0.051883702934014994,0.7160786907525181,0.05288169543580123,1866,0.7125650297067793,0.051883702934014994,0.7160786907525181,0.05288169543580123
0.2966213893065857,0.054704371577298246,0.2900879567882422,0.05633576151666164,2037,0.2966213893065857,0.054704371577298246,0.2900879567882422,0.05633576151666164
0.2909683960246586,0.06101477645044715,0.3577493957015161,0.06528049718805556,2039,0.2909683960246586,0.06101477645044716,0.3577493957015161,0.06528049718805556
0.7535073131117335,0.051867488270925396,0.7537861069513209,0.05248801403478414,2288,0.7535073131117335,0.0518674882709254,0.753786106951321,0.05248801403478415
0.756770088776349,0.05282157019835753,0.8010822541976003,0.05423010826679551,2468,0.7567700887763489,0.05282157019835752,0.8010822541976003,0.0542301082667955
0.48036270058742037,0.05360504879625562,0.4643430073764323,0.054560480749123764,2608,0.4803627005874204,0.05360504879625562,0.46434300737643225,0.054560480749123764
0.6917940585009384,0.051173503220777544,0.7107389510372509,0.051751794936189005,2768,0.6917940585009383,0.051173503220777544,0.7107389510372509,0.051751794936189005
0.3184054738748257,0.06162633585207854,0.39547377387470267,0.06632999817995579,2776,0.3184054738748257,0.06162633585207854,0.39547377387470267,0.06632999817995579
0.4341816186188964,0.05505502952404181,0.43477026229672805,0.05631783384933363,2808,0.4341816186188964,0.05505502952404181,0.43477026229672805,0.05631783384933362
0.30219786296537343,0.057479137950032996,0.3242114656665637,0.06061235710480679,3250,0.30219786296537343,0.05747913795003299,0.3242114656665637,0.06061235710480678
0.2854381748689528,0.053919478116804906,0.2831046168401511,0.05543362926235124,3379,0.28543817486895284,0.05391947811680491,0.28310461684015104,0.055433629262351236
0.6217381572425861,0.0831275673477278,0.8620406825448698,0.1007719660239122,3406,0.6217381572425861,0.0831275673477278,0.8620406825448699,0.1007719660239122
0.5429450817298707,0.05786044902650382,0.5831163331054098,0.06122334674119845,3481,0.5429450817298707,0.05786044902650382,0.5831163331054098,0.06122334674119845
0.16458640927558876,0.0619213028902186,0.19626984883728085,0.06782719165606864,3577,0.16458640927558874,0.0619213028902186,0.19626984883728085,0.06782719165606864
0.27482034330035204,0.05703033351216463,0.27621553868232845,0.059673496502808634,3585,0.27482034330035204,0.05703033351216463,0.27621553868232845,0.05967349650280864
0.8299679940922742,0.05070238219836168,0.8515389969507271,0.05096551558648609,3675,0.8299679940922741,0.05070238219836168,0.8515389969507271,0.05096551558648609
0.9610525634766998,0.05144178388166828,1.0151427154435735,0.05200767077164325,3730,0.9610525634766999,0.051441783881668285,1.0151427154435735,0.052007670771643255
0.35043649537844157,0.0662341439844428,0.42220516584845,0.0725183056011794,3920,0.35043649537844157,0.0662341439844428,0.42220516584844997,0.0725183056011794
0.30870623992535917,0.058700341656537355,0.31096795807291716,0.062462296809178,4418,0.3087062399253591,0.05870034165653735,0.31096795807291716,0.062462296809178
0.27165347711344123,0.05926910929777219,0.29309211574194616,0.06298165635893946,4691,0.27165347711344123,0.05926910929777219,0.29309211574194616,0.06298165635893946
0.5302088721108581,0.05454607372335759,0.5107322339067488,0.05591788038989498,4791,0.5302088721108581,0.05454607372335759,0.5107322339067488,0.05591788038989499
0.750524839255747,0.05082637985441335,0.8756068351905766,0.05136928748466026,4949,0.750524839255747,0.05082637985441335,0.8756068351905766,0.05136928748466026
0.7695764715163504,0.05208807808212665,0.8048969129440504,0.05289952512186043,5564,0.7695764715163503,0.05208807808212665,0.8048969129440504,0.05289952512186043
0.26794209873443897,0.056632683497504166,0.29892296709481175,0.05935826631946809,5654,0.267942098734439,0.05663268349750417,0.29892296709481175,0.05935826631946809
0.7395364514386888,0.052962556752093604,0.7617523588780067,0.054152561626759646,5804,0.7395364514386887,0.0529625567520936,0.7617523588780066,0.054152561626759646
0.822846795718727,0.051712717754346264,0.8511421250805491,0.05240782908778607,6174,0.822846795718727,0.051712717754346264,0.8511421250805491,0.05240782908778607
0.7110498718536005,0.05150343824875352,0.7283571020992592,0.052216465501682845,6271,0.7110498718536005,0.051503438248753516,0.7283571020992592,0.052216465501682845
0.48124048289257787,0.06006912451231614,0.4968344896831086,0.06376142281348128,6391,0.48124048289257787,0.06006912451231614,0.49683448968310867,0.06376142281348128
0.6276734571370505,0.05318130698610461,0.7141343221569681,0.05448465972029697,6582,0.6276734571370505,0.053181306986104605,0.7141343221569683,0.05448465972029698
0.2825728954982699,0.05983692622735882,0.2974069741031639,0.06383296546673262,6814,0.2825728954982699,0.05983692622735882,0.2974069741031639,0.06383296546673262
0.5831825155675694,0.05162943095051134,0.6789832463134533,0.052636221262901295,7269,0.5831825155675694,0.05162943095051134,0.6789832463134533,0.052636221262901295
-0.05792398390573306,0.06461487226062185,-0.013435310324846229,0.07160100944964673,7291,-0.05792398390573306,0.06461487226062185,-0.013435310324846227,0.07160100944964673
0.282861515034619,0.058660075460317075,0.3042693873966723,0.06290437628498413,7375,0.282861515034619,0.058660075460317075,0.3042693873966723,0.06290437628498413
0.29750050827833296,0.056897875765310225,0.3004476186814223,0.05932885591424748,7423,0.29750050827833296,0.05689787576531023,0.3004476186814223,0.05932885591424749
0.019783897686983246,0.07768223810759739,0.051127868165737306,0.09128552808469986,7538,0.019783897686983246,0.07768223810759739,0.051127868165737306,0.09128552808469986
0.22338847491058644,0.0599291359695725,0.25309094524820613,0.06412414295838079,7539,0.22338847491058647,0.05992913596957251,0.25309094524820613,0.06412414295838079
0.7216007451659807,0.050773051711283886,0.7335790197354268,0.051109737840723826,7774,0.7216007451659807,0.050773051711283886,0.7335790197354268,0.051109737840723826
0.7419607571281452,0.05201620177147716,0.769544863285274,0.05317130212652299,7799,0.7419607571281452,0.05201620177147716,0.769544863285274,0.05317130212652299
0.9808680415304386,0.05077678922038974,1.0248221184010158,0.05130402861983179,7836,0.9808680415304386,0.05077678922038974,1.0248221184010158,0.0513040286198318
0.7056651090903842,0.05068509368216942,0.7161939374810323,0.05097412827650531,7953,0.7056651090903842,0.05068509368216941,0.7161939374810323,0.05097412827650532
0.937131782259789,0.05079458586961893,0.9528758606800752,0.05136827164009604,7961,0.9371317822597891,0.05079458586961893,0.9528758606800752,0.05136827164009604
0.7251383920171715,0.05117034778642014,0.696948062709589,0.05156120896618496,7994,0.7251383920171713,0.05117034778642014,0.6969480627095891,0.05156120896618497
0.627988077750587,0.053705327607398025,0.6799307663339952,0.055365992030788895,8297,0.6279880777505871,0.05370532760739803,0.6799307663339953,0.055365992030788895
0.30307630315718803,0.05534005312916593,0.2823203557067454,0.057189592293544755,8459,0.30307630315718803,0.05534005312916593,0.2823203557067454,0.05718959229354475
-0.07844339449382105,0.0759312397934715,-0.02259425042596495,0.08911571227646253,8825,-0.07844339449382107,0.0759312397934715,-0.02259425042596495,0.08911571227646253
0.30755623360130985,0.058890824587700515,0.33218962469925034,0.0624578814203024,9293,0.30755623360130985,0.058890824587700515,0.33218962469925034,0.0624578814203024
0.3270380865639842,0.06317867708995614,0.4033327884801804,0.06918470114863075,9518,0.3270380865639842,0.06317867708995614,0.40333278848018045,0.06918470114863075
0.12411970328135434,0.055967957294362575,0.16544237966134415,0.058164202336542174,9589,0.12411970328135434,0.055967957294362575,0.16544237966134415,0.058164202336542174
0.5231038645973104,0.054306249550713996,0.5599074284385387,0.05604566056133145,9689,0.5231038645973104,0.054306249550713996,0.5599074284385387,0.056045660561331444
0.9908151669747636,0.05086649420399472,1.0214172551123575,0.05120778255572457,9864,0.9908151669747636,0.05086649420399472,1.0214172551123575,0.051207782555724564
0.7317427706626793,0.050870609967615936,0.7578939770472246,0.05123088652147005,9888,0.7317427706626793,0.050870609967615936,0.7578939770472246,0.05123088652147005
0.29906821373010245,0.06080411306959748,0.3248502744467764,0.06525465210054036,10050,0.29906821373010245,0.06080411306959748,0.3248502744467764,0.06525465210054036
0.7374947955700765,0.051865238047513244,0.7576748811697752,0.05250220753959291,10103,0.7374947955700765,0.051865238047513244,0.7576748811697753,0.052502207539592914
-0.0028143402311924712,0.064048952525127,-0.08049567480591426,0.07122829300329367,10307,-0.002814340231192471,0.064048952525127,-0.08049567480591426,0.07122829300329367
0.2842297266134647,0.05779697539795777,0.3165205146661388,0.061257449340899904,10316,0.2842297266134647,0.05779697539795778,0.31652051466613873,0.0612574493408999
-0.16420870520327746,0.07723729892550625,-0.18279074142814258,0.09105023275084474,10623,-0.16420870520327746,0.07723729892550625,-0.18279074142814258,0.09105023275084474
0.9777299357335175,0.053163468057920306,0.9998656866688646,0.05436140733990296,10794,0.9777299357335174,0.053163468057920306,0.9998656866688646,0.05436140733990296
0.7243923803036787,0.052063688211917786,0.7698278196928956,0.05306461336688207,10851,0.7243923803036787,0.052063688211917786,0.7698278196928956,0.05306461336688207
0.8137750715039539,0.05285628935939868,0.8600072689413147,0.054003321833154934,11430,0.8137750715039539,0.05285628935939867,0.8600072689413146,0.05400332183315493
0.2792213732015409,0.057912120122889876,0.26639364548785077,0.06066136576378211,11456,0.2792213732015409,0.057912120122889876,0.2663936454878508,0.060661365763782116
0.3406725147691971,0.06491666206645898,0.5401524376507517,0.07255553555293363,11586,0.34067251476919713,0.06491666206645898,0.5401524376507517,0.07255553555293363
0.3024290973158557,0.057023529334588006,0.3128098579323132,0.05988313733943616,11667,0.3024290973158557,0.057023529334588006,0.31280985793231325,0.05988313733943617
0.9565561974136181,0.051150108391763136,0.9955371905422584,0.05197660457066871,11752,0.9565561974136181,0.051150108391763136,0.9955371905422585,0.05197660457066871
0.7475505495434793,0.05111166898421387,0.7606759696299844,0.05180255689738198,11933,0.7475505495434793,0.05111166898421387,0.7606759696299845,0.05180255689738199
0.278411312224946,0.06030289837837686,0.32553558034346725,0.06521709003495776,12090,0.278411312224946,0.060302898378376865,0.3255355803434673,0.06521709003495776
0.28226562724582427,0.06000519282192533,0.31038286604723475,0.06420919591498334,12752,0.28226562724582427,0.06000519282192533,0.31038286604723475,0.06420919591498334
0.30551754304532874,0.05760110129434694,0.31181180674973996,0.060965022535643974,13029,0.30551754304532874,0.05760110129434694,0.31181180674973996,0.06096502253564397
0.9433387384913894,0.050850776278820106,0.966485920669439,0.051250768397245884,13132,0.9433387384913895,0.050850776278820106,0.966485920669439,0.051250768397245884
-0.005771891031307475,0.06532806705500585,0.00014376331997336235,0.07302320243951503,13183,-0.005771891031307475,0.06532806705500585,0.00014376331997336238,0.07302320243951503
0.2630334462015972,0.062212285295146004,0.3548903650628233,0.06801362122431825,13852,0.2630334462015972,0.062212285295146004,0.3548903650628233,0.06801362122431825
0.2798959142145484,0.056523531990737425,0.3073027240093029,0.05912415229496812,13872,0.2798959142145484,0.056523531990737425,0.307302724009303,0.059124152294968126
0.3766424049648379,0.059098663847926974,0.3760795870191262,0.06228126535481415,14160,0.376642404964838,0.059098663847926974,0.37607958701912625,0.06228126535481416
0.7562783304777259,0.051367647819277495,0.7223793709846323,0.051835192706027225,14280,0.7562783304777257,0.05136764781927749,0.7223793709846325,0.051835192706027225
0.4739243190713955,0.05262116069197818,0.4672196953197436,0.0533841473101506,14485,0.47392431907139554,0.05262116069197819,0.4672196953197436,0.0533841473101506
0.2550130646427507,0.05744703090156555,0.32946581947248277,0.06102927942399093,14849,0.2550130646427507,0.057447030901565554,0.32946581947248277,0.06102927942399093
0.2949942006443045,0.05725382805324847,0.3463733810696301,0.06057515277219962,14915,0.29499420064430454,0.05725382805324847,0.3463733810696301,0.06057515277219962
0.8224692574662875,0.05282080647975519,1.2345764454398955,0.05577975989092286,15221,0.8224692574662875,0.05282080647975519,1.2345764454398953,0.055779759890922855
0.983044223745639,0.05112440628613582,0.9953926294536646,0.05172684933951465,15232,0.983044223745639,0.05112440628613582,0.9953926294536646,0.05172684933951466
0.5502024385945136,0.059637443719411064,0.5350805362947796,0.06206962014263478,15337,0.5502024385945135,0.05963744371941106,0.5350805362947796,0.06206962014263478
0.5750865436385646,0.05130181288433018,0.5764443702168385,0.051917488513923415,15787,0.5750865436385646,0.05130181288433018,0.5764443702168386,0.05191748851392342
0.27650160876667224,0.05949944376974021,0.30675853297809486,0.06364043302075913,16720,0.27650160876667224,0.05949944376974021,0.3067585329780948,0.06364043302075913
0.013955512897273375,0.07481250514384839,0.06548404503847295,0.08710052144387294,17499,0.013955512897273377,0.07481250514384839,0.06548404503847295,0.08710052144387294
-0.03333994315448714,0.06393988699050612,-0.036900671244174864,0.07157902326720483,17615,-0.03333994315448714,0.06393988699050612,-0.036900671244174864,0.07157902326720483
0.7179550946119801,0.05091983579312027,0.7293912612595789,0.05131885306295467,17691,0.7179550946119801,0.05091983579312027,0.7293912612595789,0.05131885306295467
0.626511504698647,0.05439830960619114,0.6442024332473844,0.05617781912862417,17927,0.6265115046986471,0.05439830960619114,0.6442024332473844,0.05617781912862417
1.0064256172720834,0.05130523783793298,1.056387397238734,0.052146268958089194,18152,1.0064256172720834,0.05130523783793298,1.056387397238734,0.052146268958089194
0.6535878391787159,0.05094026623195944,0.6951752873491918,0.05131488468955282,18200,0.6535878391787159,0.05094026623195945,0.6951752873491917,0.051314884689552816
0.23042906413295577,0.062388578168086024,0.31336167235752893,0.06674771546174521,18352,0.2304290641329558,0.062388578168086024,0.31336167235752893,0.06674771546174521
0.9143730075287585,0.05060919483612773,1.0274456406810921,0.05100223929211161,18420,0.9143730075287585,0.05060919483612773,1.0274456406810921,0.05100223929211162
0.30900740408923694,0.058517602264747615,0.35519251270295915,0.06228208445369724,18501,0.30900740408923694,0.058517602264747615,0.35519251270295915,0.062282084453697234
0.262995063062034,0.0580418268962001,0.28624831795260186,0.061379614866234083,18860,0.262995063062034,0.0580418268962001,0.28624831795260186,0.061379614866234083
0.2691024782583141,0.05720696596852308,0.29510483592514575,0.05982078907769645,18950,0.2691024782583141,0.05720696596852309,0.29510483592514575,0.05982078907769646
0.7175826448667176,0.05111868587744767,0.7338392327288695,0.0516610570741048,19184,0.7175826448667176,0.05111868587744767,0.7338392327288696,0.0516610570741048
0.32559621917730014,0.05715169194314908,0.3226305268986783,0.05969297003878135,19219,0.32559621917730014,0.05715169194314908,0.3226305268986784,0.05969297003878136
0.6878353519297264,0.052168414579053635,0.693625991805028,0.05305130304494369,19296,0.6878353519297266,0.05216841457905364,0.693625991805028,0.05305130304494369
0.5245012779409434,0.053281432588989354,0.5061027276731059,0.054161870173632595,19297,0.5245012779409434,0.05328143258898936,0.506102727673106,0.0541618701736326
0.2770294017095632,0.05765035678008135,0.23938119550411507,0.059160937188045465,19379,0.2770294017095632,0.05765035678008135,0.2393811955041151,0.059160937188045465
0.7235333495587509,0.051347314071018606,0.7491858886135174,0.05190011870854186,19407,0.723533349558751,0.051347314071018606,0.7491858886135173,0.05190011870854186
0.2865511998512414,0.05437578677514709,0.2636042569406177,0.055786200137629915,19697,0.2865511998512414,0.05437578677514709,0.2636042569406177,0.055786200137629915
0.5569937349921288,0.05515510317116156,0.579003514404159,0.05718073258650791,19707,0.5569937349921288,0.05515510317116156,0.579003514404159,0.05718073258650791
0.31691352758047064,0.06109974005038051,0.33703573069414233,0.06583236879423922,19795,0.31691352758047064,0.06109974005038051,0.33703573069414233,0.06583236879423922
0.018834081150291473,0.06714774024851075,0.06274160634035766,0.07584788329956135,19894,0.018834081150291473,0.06714774024851075,0.06274160634035766,0.07584788329956135
0.27023238575268577,0.0611592551722325,0.3046035234971864,0.06619835007388777,20083,0.27023238575268577,0.061159255172232495,0.3046035234971864,0.06619835007388777
0.288111285845051,0.05662472652003074,0.28609472177732237,0.05935473150924287,20464,0.288111285845051,0.056624726520030734,0.28609472177732237,0.05935473150924287
-0.006728436347735103,0.06542774385885679,-0.009081816400704441,0.07418490093635031,20632,-0.006728436347735102,0.06542774385885679,-0.009081816400704441,0.07418490093635031
0.9185342932419736,0.0511268868004334,0.9499088737845068,0.05155862852167274,20873,0.9185342932419737,0.05112688680043341,0.9499088737845068,0.05155862852167274
0.7253004258010578,0.05131683701864919,0.734842670844625,0.051979027005641464,20967,0.7253004258010578,0.05131683701864919,0.734842670844625,0.05197902700564147
0.29261167580042335,0.06297922085782708,0.3563653891030413,0.06754624585444427,21440,0.2926116758004233,0.06297922085782708,0.35636538910304133,0.06754624585444427
0.3874915931997401,0.05382135687849306,0.3822221397819474,0.05525111925052836,21543,0.38749159319974014,0.05382135687849306,0.38222213978194747,0.05525111925052837
0.2589383331234441,0.05704735762752068,0.30018404693108147,0.058985879329031064,21625,0.25893833312344416,0.05704735762752069,0.30018404693108147,0.05898587932903106
0.7841795857035401,0.05195800446198533,0.7972055496801504,0.05308149434855281,21956,0.7841795857035401,0.05195800446198533,0.7972055496801504,0.05308149434855281
0.9809935380452106,0.0516843621175656,1.036700416070595,0.05273728849802406,21967,0.9809935380452107,0.0516843621175656,1.036700416070595,0.05273728849802406
0.7106056103830515,0.05093525072177536,0.7241576808344979,0.05129819684749482,22011,0.7106056103830514,0.05093525072177536,0.724157680834498,0.05129819684749483
0.4936743331955476,0.0564757732128431,0.5308691598468749,0.05977963766428904,22162,0.49367433319554765,0.056475773212843104,0.5308691598468749,0.059779637664289044
0.2720900456958688,0.05603715186829454,0.28109323382315216,0.05868311184231219,22360,0.27209004569586875,0.056037151868294534,0.28109323382315216,0.05868311184231219
0.2938437248033601,0.060021461377195065,0.33156591375802025,0.0642680163069433,22372,0.2938437248033601,0.06002146137719507,0.33156591375802025,0.0642680163069433
0.2977291421534404,0.05966958233017088,0.2617217236071572,0.06385886426522498,22469,0.2977291421534404,0.059669582330170876,0.26172172360715723,0.06385886426522498
0.14944053765057588,0.06739700061130101,0.1808692858838318,0.07507609690535658,22669,0.14944053765057588,0.06739700061130101,0.18086928588383178,0.07507609690535658
0.7611346429461088,0.053487175600732566,0.8843658116480416,0.055835393768084635,23688,0.7611346429461088,0.053487175600732566,0.8843658116480417,0.05583539376808464
0.8815422665858895,0.05096264120965166,0.9359497230446532,0.05168334295867596,23868,0.8815422665858894,0.05096264120965165,0.9359497230446531,0.05168334295867596
0.04046516463309658,0.06887499593338735,-0.026652912241970323,0.07819802006681764,24151,0.04046516463309658,0.06887499593338735,-0.026652912241970323,0.07819802006681764
-0.018340346789199304,0.06626292160667387,-0.030966285682554717,0.07343948423066575,24362,-0.018340346789199304,0.06626292160667387,-0.030966285682554714,0.07343948423066575
0.5670437632665928,0.05276225984222026,0.5939880921158837,0.05405838448022901,24737,0.5670437632665928,0.05276225984222026,0.5939880921158837,0.05405838448022901
0.29889930191279257,0.05417680507149796,0.34285816530954216,0.05604483707413283,24858,0.29889930191279257,0.05417680507149796,0.34285816530954216,0.05604483707413283
0.9649908388571391,0.052306185285909704,1.0500219643094322,0.05300966833695357,25531,0.9649908388571391,0.052306185285909704,1.0500219643094322,0.05300966833695357
0.6695614336126936,0.05117709144395128,0.7057518216619201,0.0517254467210244,25747,0.6695614336126935,0.05117709144395128,0.70575182166192,0.0517254467210244
0.9680050521907905,0.05073633109689141,0.9951079886448201,0.05134084108504825,25780,0.9680050521907905,0.05073633109689141,0.9951079886448201,0.05134084108504825
0.2869951442653887,0.05746826060235077,0.29798354177545805,0.0605669693324991,26106,0.2869951442653887,0.05746826060235077,0.29798354177545805,0.0605669693324991
0.004690672809370487,0.06200394105740779,-0.03209375851472123,0.06678339377203342,26612,0.004690672809370487,0.06200394105740779,-0.03209375851472123,0.06678339377203342
0.278739271521617,0.05536655034646141,0.23224814163176144,0.05686970077195389,27346,0.278739271521617,0.05536655034646141,0.23224814163176144,0.05686970077195389
0.3092438226434753,0.06050437125296344,0.3251507303417715,0.06465796076599782,27473,0.3092438226434752,0.06050437125296344,0.3251507303417715,0.06465796076599782
0.29154073960726734,0.058678606136670246,0.332342082973542,0.06270136993308087,28533,0.29154073960726734,0.058678606136670246,0.332342082973542,0.06270136993308087
0.9506223286624994,0.0504576069534791,0.9898159417056062,0.05075078258834541,28740,0.9506223286624994,0.0504576069534791,0.9898159417056062,0.05075078258834541
0.25544505602648343,0.055153833911802966,0.22199893507232524,0.05734222475354465,28888,0.25544505602648343,0.055153833911802966,0.22199893507232527,0.057342224753544654
-0.0035709255742302983,0.06743401795028683,-0.03147831986253616,0.0754562310420458,29375,-0.0035709255742302987,0.06743401795028683,-0.03147831986253616,0.0754562310420458
0.9728110524702738,0.05071704456976882,0.9869088266598687,0.051107019966590964,29473,0.9728110524702737,0.05071704456976882,0.9869088266598687,0.051107019966590964
0.27687404007152894,0.05905081405705057,0.30426944600329003,0.06291801632238182,29840,0.2768740400715289,0.059050814057050566,0.30426944600329003,0.06291801632238182
1.0244922682540976,0.053334162163816604,1.0584452116630882,0.05479924516449997,30578,1.0244922682540976,0.0533341621638166,1.0584452116630882,0.05479924516449998
0.23003414240679287,0.06141348202171421,0.33851795446513055,0.0655922069196172,30769,0.2300341424067929,0.06141348202171422,0.33851795446513055,0.0655922069196172
0.3012542722460135,0.05744950181536366,0.3043472113920295,0.059853129489149524,30795,0.3012542722460134,0.05744950181536366,0.3043472113920295,0.059853129489149524
0.9606035577311078,0.051144646871748974,1.0073945040079977,0.05184141536092207,31360,0.960603557731108,0.051144646871748974,1.0073945040079977,0.05184141536092207
0.2866530911702431,0.057235318699936574,0.3034098211778602,0.060714621900573085,31607,0.2866530911702431,0.057235318699936574,0.3034098211778602,0.06071462190057309
0.12156317984637614,0.07178431699733256,0.20406600292141405,0.08229582364230827,32075,0.12156317984637613,0.07178431699733256,0.20406600292141405,0.08229582364230827
0.2794941470876108,0.057999103684922865,0.2956933748945666,0.061353796037995574,32201,0.2794941470876108,0.057999103684922865,0.29569337489456654,0.06135379603799557
0.5257821804866707,0.05328301542957617,0.5402511198595608,0.05457863185566904,32262,0.5257821804866707,0.05328301542957617,0.5402511198595608,0.05457863185566904
0.2773607939450927,0.05562772651597925,0.27632282544858755,0.05764563782076481,32675,0.2773607939450927,0.05562772651597925,0.27632282544858755,0.05764563782076481
0.2702961177531183,0.06217348600795877,0.33800289991138244,0.06688428325855926,32685,0.27029611775311835,0.06217348600795877,0.3380028999113825,0.06688428325855926
0.7508545004226894,0.05152678482731652,0.7406023307310674,0.0518976702334006,33617,0.7508545004226894,0.05152678482731652,0.7406023307310673,0.05189767023340059
0.27758677303581,0.05937007756652029,0.342714654620368,0.06368621990403711,33976,0.2775867730358099,0.05937007756652029,0.34271465462036793,0.06368621990403711
0.05992602170900534,0.06365131242149656,0.03473867982271287,0.06967455829021238,34189,0.05992602170900533,0.06365131242149656,0.03473867982271287,0.06967455829021238
0.2516597833824639,0.057475108945934064,0.28598989345824044,0.06087315989899821,34808,0.2516597833824639,0.057475108945934064,0.28598989345824044,0.06087315989899822
0.3082899032379773,0.0576600619094261,0.3392273042502453,0.060835739170362224,35898,0.3082899032379772,0.057660061909426095,0.3392273042502453,0.06083573917036222
0.26269541681985115,0.0589851798559043,0.2718816292190601,0.06250749476702175,37238,0.26269541681985115,0.0589851798559043,0.2718816292190601,0.06250749476702175
0.22004094075522335,0.058437661294700835,0.354445617359506,0.0621061316537526,37241,0.22004094075522335,0.058437661294700835,0.354445617359506,0.0621061316537526
0.17942993106264044,0.05868371935815223,0.3157946200004856,0.061158763706279415,38775,0.17942993106264044,0.05868371935815223,0.3157946200004855,0.061158763706279415
0.002404011591879659,0.06669727480347226,-0.04849074213310029,0.07439531956738915,39066,0.0024040115918796596,0.06669727480347226,-0.0484907421331003,0.07439531956738915
0.3010058188422998,0.061810355185666854,0.3161631833043142,0.06662742824137298,39270,0.3010058188422998,0.061810355185666854,0.3161631833043142,0.06662742824137298
0.0011524468113851903,0.06342377723751141,0.02959108660427445,0.07002197030712752,39633,0.0011524468113851903,0.06342377723751141,0.02959108660427445,0.07002197030712752
0.49615808797819927,0.05228339650722894,0.43704828265820317,0.05315519828389866,39674,0.49615808797819927,0.05228339650722894,0.43704828265820317,0.05315519828389866
0.8957127002194009,0.050990251537427124,1.0370931572779962,0.051548082006970905,40409,0.895712700219401,0.050990251537427124,1.0370931572779962,0.051548082006970905
0.27749329077727386,0.05442324500610996,0.2923355167235826,0.05601454240687135,40779,0.27749329077727386,0.05442324500610996,0.2923355167235826,0.05601454240687135
0.5337141901186905,0.05552600119321398,0.5339234373581783,0.057518937617300564,40865,0.5337141901186905,0.05552600119321398,0.5339234373581783,0.057518937617300564
0.2731198585929906,0.06053531742976622,0.3586642397819512,0.06531008187612831,41484,0.2731198585929906,0.06053531742976622,0.3586642397819513,0.06531008187612831
-0.03855207078410376,0.0682218904584515,0.019307728734162588,0.0762160687178985,41601,-0.03855207078410376,0.0682218904584515,0.01930772873416259,0.0762160687178985
0.005329523959713997,0.06883163383505886,-0.050988324566908924,0.07856756889955098,42040,0.005329523959713998,0.06883163383505886,-0.050988324566908924,0.07856756889955098
0.7375955788782801,0.05537161426731314,0.7354510087909493,0.0572612554959361,42331,0.73759557887828,0.055371614267313136,0.7354510087909493,0.057261255495936095
0.27340145567863716,0.05978822990117302,0.34368208920392196,0.06463527212970939,42575,0.27340145567863716,0.05978822990117303,0.34368208920392196,0.06463527212970939
0.3247631545291455,0.05415739556579731,0.3275150174932766,0.05546338947103533,43155,0.3247631545291455,0.054157395565797316,0.32751501749327666,0.05546338947103534
0.7459113252889743,0.05285694522352442,0.767973275770032,0.05385055104783209,43361,0.7459113252889743,0.05285694522352442,0.767973275770032,0.05385055104783209
0.9198730902484736,0.05153999053951409,1.0173041231569124,0.05232201431775174,43483,0.9198730902484736,0.05153999053951408,1.0173041231569127,0.05232201431775174
