BCID	EE0-DE1-PCRa	13-4-1	13-0_pool	H3-DE1-PCRa	3-4-3	13-1-3	X1-DE1-PCRa	23-0	Ben10-R1-T1	2.5%-R2-T2	GG4-DE1-PCRa	18-1-2	R1-DE1-PCRa	U4-DE1-PCRa	1.6%-R2-T3	O4-DE1-PCRa	3-3-2	A4-DE1-PCRb	2.5%-T0	G1-DE1-PCRa	B3-DE1-PCRc	X0-DE1-PCRa	M1-DE1-PCRa	C2-DE3-PCRa	J0-DE1-PCRb	21-4-1	20-1-3	21-2-3	Y0-DE3-PCRa	S1-DE1-PCRa	J4-DE1-PCRa	X3-DE1-PCRa	Y2-DE2-PCRa	6-0	B2-DE1-PCRb	13-3-1	D0-DE2-PCRa	20-2-2	13-3-2	1.5%-R2-T1	K0-DE1-PCRa	C4-DE3-PCRb	Z1-DE1-PCRa	A2-DE1-PCRa	A2-DE1-PCRb	1.7%-R1-T3	E3-DE1-PCRb	A0-DE2-PCRa	3-1-3	CC2-DE1-PCRa	G4-DE1-PCRa	A0-DE1-PCRb	3-4-1	X2-DE1-PCRa	I2-DE1-PCRa	W2-DE1-PCRa	2.5%-R1-T2	13-1-2	Ben10-T0	L1-DE1-PCRa	M2-DE1-PCRa	B0-DE1-PCRa	BB3-DE1-PCRa	BB2-DE1-PCRa	1.6%-R1-T1	B1-DE2-PCRa	3-4-2	I1-DE1-PCRa	21-3-2	W3-DE1-PCRa	U1-DE1-PCRa	C2-DE3-PCRb	1.7%-R1-T1	18-4-1	GG1-DE1-PCRa	B3-DE1-PCRb	E4-DE1-PCRb	21-4-3	D3-DE1-PCRa	13-3-3	FF0-DE1-PCRa	1.8%-R2-T3	23-4-3	CC0-DE1-PCRa	N2-DE1-PCRa	Ben2-R2-T1	Z2-DE1-PCRa	Y0-DE2-PCRa	I0-DE1-PCRa	18-3-3	1.4%-T0	T2-DE1-PCRa	18-3-2	C1-DE1-PCRc	Ben0.4-R2-T1	R2-DE1-PCRa	CC4-DE1-PCRa	B4-DE4-PCRa	S2-DE1-PCRa	V0-DE1-PCRa	23-1-3	23-3-2	W0-DE1-PCRa	Z4-DE1-PCRa	M4-DE1-PCRa	CC1-DE1-PCRa	Ben10-R2-T1	Y4-DE1-PCRb	20-3-3	GG0-DE1-PCRa	E2-DE1-PCRb	Ben2-R1-T3	H1-DE1-PCRa	E0-DE1-PCRa	21-2-1	L2-DE1-PCRa	BB1-DE1-PCRa	H0-DE1-PCRa	M0-DE1-PCRa	1.5%-R1-T1	20-4-3	Ben10-R2-T4	A3-DE1-PCRb	Ben2-R2-T4	Y4-DE1-PCRa	U0-DE1-PCRa	J3-DE1-PCRa	CC3-DE1-PCRa	G0-DE1-PCRa	B2-DE1-PCRc	1.4%-R1-T1	13-2-1	Z0-DE1-PCRa	18-2-1	S0-DE1-PCRa	Ben2-R1-T2	6-1-2	2.5%-R1-T3	C3-DE1-PCRa	EE1-DE1-PCRa	Y2-DE4-PCRa	U3-DE1-PCRa	23-3-3	3-2-1	Q4-DE1-PCRa	U2-DE1-PCRa	FF3-DE1-PCRa	F1-DE1-PCRa	23-4-1	C2-DE2-PCRa	B0-DE3-PCRa	1.4%-R1-T3	Q0-DE1-PCRa	I4-DE1-PCRa	K4-DE1-PCRa	EE4-DE1-PCRa	6-1-1	T4-DE1-PCRa	Ben0.4-R1-T2	1.6%-R1-T4	3-3-1	AA3-DE1-PCRa	C0-DE1-PCRc	Ben2-R2-T2	E0-DE1-PCRb	13-2-2	B2-DE2-PCRa	D4-DE1-PCRb	H0-DE1-PCRb	AA2-DE1-PCRa	1.5%-R2-T4	2.5%-R1-T4	C0-DE1-PCRa	Ben0.4-R2-T2	N3-DE1-PCRa	D1-DE1-PCRb	1.6%-R1-T3	21-3-3	C2-DE1-PCRa	Ben2-R1-T4	AA4-DE1-PCRa	21-0-4	3-0	R0-DE1-PCRa	Ben10-R1-T4	GG3-DE1-PCRa	1.5%-R1-T4	1.7%-R2-T2	B4-DE1-PCRa	6-4-2	BB0-DE1-PCRa	B4-DE2-PCRb	P3-DE1-PCRa	D2-DE1-PCRb	13-2-3	F3-DE1-PCRb	20-4-2	DD3-DE1-PCRa	1.5%-R1-T2	18-2-3	T0-DE1-PCRa	20-3-2	Tneg-DE1-PCRa	Q2-DE1-PCRa	Z3-DE1-PCRa	B4-DE3-PCRa	21-1-2	GG2-DE1-PCRa	23-1-1	E4-DE1-PCRa	R3-DE1-PCRa	1.6%-R2-T2	K2-DE1-PCRa	Ben0.4-R2-T3	H2-DE1-PCRa	W1-DE1-PCRa	X4-DE1-PCRa	Q1-DE1-PCRa	C0-DE2-PCRa	J1-DE1-PCRa	O2-DE1-PCRa	1.4%-R2-T1	20-1-1	K1-DE1-PCRa	D0-DE1-PCRb	13-0	L4-DE1-PCRa	1.6%-R1-T2	6-3-3	AA0-DE1-PCRa	Y2-DE1-PCRb	21-0-1	T1-DE1-PCRa	Tneg-DE3-PCRa	G2-DE1-PCRa	K3-DE1-PCRa	EE3-DE1-PCRa	B0-DE2-PCRc	1.6%-T0	13-1-1	3-2-2	Y4-DE2-PCRa	23-1-2	E0-DE2-PCRa	B0-DE4-PCRa	1.7%-R1-T4	S3-DE1-PCRa	1.7%-R1-T2	Ben2-R1-T1	G3-DE1-PCRa	F2-DE1-PCRa	23-2-1	Y1-DE1-PCRa	C4-DE1-PCRa	B4-DE2-PCRa	2.5%-R1-T1	DD1-DE1-PCRa	1.7%-R2-T4	13-4-3	O3-DE1-PCRa	1.6%-R2-T4	BB4-DE1-PCRa	Y2-DE3-PCRa	1.5%-R1-T3	18-4-3	A1-DE1-PCRb	21+wt	B0-DE2-PCRb	N0-DE1-PCRa	Ben10-R1-T2	2.5%-R2-T4	20-2-1	Z0-DE2-PCRa	Q3-DE1-PCRa	6-2-2	D4-DE1-PCRa	3-2-3	Y0-DE1-PCRa	Y1-DE1-PCRb	L3-DE1-PCRa	C1-DE1-PCRa	I3-DE1-PCRa	3-3-3	O1-DE1-PCRa	Ben10-R2-T3	A1-DE1-PCRa	C1-DE1-PCRb	6-4-3	P2-DE1-PCRa	Y4-DE4-PCRa	J2-DE1-PCRa	2.5%-R2-T3	1.4%-R1-T2	Z4-DE2-PCRa	6-1-3	13-4-2	F0-DE1-PCRa	L0-DE1-PCRa	18-1-1	E3-DE1-PCRa	M3-DE1-PCRa	B2-DE1-PCRa	1.7%-R2-T1	1.8%-R1-T1	21-1-1	V4-DE1-PCRa	18-4-2	3-1-1	1.5%-R2-T3	B4-DE5-PCRa	F1-DE1-PCRb	N4-DE1-PCRa	1.4%-R2-T3	DD0-DE1-PCRa	FF1-DE1-PCRa	23-2-3	21-1-3	6-2-1	1.8%-R2-T4	B3-DE1-PCRa	C3-DE2-PCRa	Y3-DE1-PCRa	E2-DE1-PCRa	FF4-DE1-PCRa	1.4%-R1-T4	1.7%-R2-T3	C4-DE2-PCRa	H4-DE1-PCRa	W4-DE1-PCRa	FF2-DE1-PCRa	Y0-DE2-PCRb	J0-DE1-PCRa	F3-DE1-PCRa	1.8%-R2-T2	O0-DE1-PCRa	DD2-DE1-PCRa	V3-DE1-PCRa	G0-DE1-PCRb	20-3-1	N1-DE1-PCRa	1.7%-T0	1.8%-R1-T3	6-3-1	F0-DE1-PCRb	21-4-2	1.8%-R1-T2	AA1-DE1-PCRa	6-3-2	1.8%-R2-T1	Ben2-R2-T3	Ben0.4-T0	V1-DE1-PCRa	18-1-3	6-4-1	F0-DE2-PCRa	F2-DE1-PCRb	1.5%-T0	1.4%-R2-T2	Ben10-R2-T2	A4-DE1-PCRa	1.5%-R2-T2	1.6%-R2-T1	Y4-DE3-PCRa	EE2-DE1-PCRa	K0-DE1-PCRb	T3-DE1-PCRa	D3-DE1-PCRb	18-2-2	S4-DE1-PCRa	18-3-1	20-1-2	Z2-DE1-PCRb	1.8%-R1-T4	Ben0.4-R1-T3	Ben0.4-R1-T1	B2-DE3-PCRa	R4-DE1-PCRa	21-2-2	21-0-2	A3-DE1-PCRa	Y0-DE4-PCRa	20-2-3	C0-DE1-PCRb	2.5%-R2-T1	C4-DE3-PCRa	Y2-DE1-PCRa	Z2-DE2-PCRa	3-1-2	P0-DE1-PCRa	F4-DE1-PCRa	1.4%-R2-T4	Tneg-DE2-PCRa	DD4-DE1-PCRa	V2-DE1-PCRa	P1-DE1-PCRa	B0-DE2-PCRa	P4-DE1-PCRa	21-3-1	E1-DE2-PCRa	Ben2-T0	Ben10-R1-T3	23-4-2	B2-DE4-PCRa	Ben0.4-R1-T4	E1-DE1-PCRa	20-4-1	Ben0.4-R2-T4	23-2-2	1.8%-T0	A0-DE1-PCRa	B1-DE1-PCRa	F4-DE1-PCRb	D1-DE1-PCRa	6-2-3	23-3-1	D0-DE1-PCRa	D2-DE1-PCRa
53	2467	0	0	149	0	1	3	2775	54	1	610	0	6352	507	0	1989	1	0	0	5135	0	3701	0	7402	780	1076	2328	1717	469	4268	353	59238	1417	0	236	1	0	2503	0	0	799	5912	501	1995	5138	0	415	0	0	746	0	0	0	1982	2534	1334	0	0	0	0	10103	8766	174	1774	127	2185	0	5949	1175	3153	8137	6141	134	1	0	152	3292	1332	340	0	4669	0	1694	5393	0	0	97	246	6255	1	23	6108	0	2015	0	3781	321	722	2000	4426	1932	2349	4826	69	935	1312	0	0	1808	3725	86	0	4067	0	1901	0	3091	895	3104	0	2041	0	0	0	230	6300	368	0	977	3779	181	1	187	0	2526	0	0	0	359	7144	182	1239	1791	0	272	5207	0	5589	1233	0	22	92	0	480	1598	244	1	3	0	0	0	0	0	0	798	0	3942	2137	391	3321	0	0	421	0	0	1815	129	1980	0	0	0	3417	0	2814	0	301	72	0	7420	0	5519	238	0	0	0	5535	1598	678	81	0	1838	1585	127	4514	16	479	780	453	2077	539	518	0	0	0	0	4551	1131	0	0	4665	6967	0	812	8583	717	0	1495	127	0	5361	79	3331	0	292	0	1108	1407	188	0	0	0	141	2450	0	150	110	1167	243	0	264	2199	2124	1434	240	4266	0	1053	0	0	785	0	196	160	66	0	2219	1336	14	5734	20	0	2806	0	3238	0	659	0	294	531	895	1545	388	0	6201	0	3597	0	0	6728	0	0	0	119	66	0	0	1344	8309	0	0	0	6482	0	0	976	455	0	0	0	3072	2786	0	0	0	11410	2841	1936	0	0	6647	1432	2038	2983	1511	71	0	713	242	1582	18015	0	815	329	0	8077	525	1645	129	1894	10416	99	181	0	576	1118	193	2757	0	0	0	0	5881	0	0	1380	2450	0	0	39	435	0	111	0	0	0	1500	3195	0	198	0	2377	0	0	0	0	1073	84	604	3316	176	143	2208	178	0	3068	3239	107	1	6917	162	0	284	408	0	0	6707	1848	1067	1914	0	48	1814	327	0	8324	984	0	2905	74	1287	503	3521	4011	0	1654	0	1833
151	19434	40	5	13590	53	17	39	14288	9	3	24872	6	64657	40660	0	7007	41	0	14	51817	0	32681	0	70924	7233	43839	12464	28565	12894	50796	36237	67657	64910	4	13144	46	0	20340	37	0	7879	85425	10053	43176	68529	0	16577	0	23	24585	0	0	45	7820	46855	7385	0	13	0	0	603	50735	24756	59023	4803	35113	30	47677	34627	11948	40779	69894	3631	46	0	12693	71354	42276	20427	26	27804	0	43215	33263	0	0	23322	6836	37699	30	639	63468	9	42093	0	61829	33791	55036	50002	25315	14502	41402	36667	45936	6	40725	0	0	21183	38597	2137	0	50078	0	34487	1	46949	9718	18555	0	30994	0	0	0	57587	32786	19565	0	11856	65968	6840	24	5500	3	29184	0	20	8	28359	49235	25687	45517	30212	20	31016	63054	0	42316	44870	0	481	29567	0	36536	4538	5579	19	199	6	0	32	0	0	0	4751	28	60937	70948	4384	64733	0	20	5145	0	0	27927	21947	36471	0	0	0	19551	8	36468	0	14963	37088	0	87711	45	42706	30195	0	0	7	71520	35750	25975	8320	12	26254	24892	1146	60884	4199	51320	10928	15445	16494	35312	38900	0	0	0	0	50774	2019	0	0	42323	32711	0	5226	35637	6021	5	4533	11235	33	43216	15591	20169	0	2365	0	4329	21172	2346	0	15	28	46299	18354	0	1901	24059	49721	12958	2	20670	32703	29664	30095	33053	77084	0	44303	0	34	3819	0	37695	25743	16437	36	39063	10194	341	33439	6	0	22452	0	64523	9	50133	40	8223	15918	2898	30730	17318	36	33925	0	45778	0	41	244	0	0	0	15333	44175	1	27	8289	42046	14	0	0	68000	0	0	12914	30494	40	9	0	78524	29811	0	0	0	53319	30653	21876	31	0	77888	57734	78444	37327	22525	44661	0	54326	35739	6033	61624	0	8627	13243	0	43735	13853	56528	1560	26357	1888	1294	24856	47	3435	42386	12106	42936	52	0	0	7	30809	5	83	11008	41445	0	0	4	46171	0	3275	0	0	0	54798	67504	6	16403	24	13546	0	0	0	12	38434	17438	14870	20113	16259	3466	17509	2695	0	76033	74622	20744	15	40730	19678	0	1824	36063	0	0	39678	49	34762	18947	4	37	47263	15233	0	47583	26968	0	31714	1376	13155	12282	74122	42842	24	40081	0	38567
262	1767	0	1	127	1	2	1	2529	142	0	465	1	4789	319	0	1665	1	0	4	3837	0	2444	0	5592	750	898	2203	1480	353	3076	277	54121	716	0	178	0	0	2176	0	0	610	4510	354	1695	4267	0	358	0	2	565	0	0	0	1390	1946	995	0	1	0	0	6544	6138	127	1203	401	1627	0	4537	768	2578	6679	4408	314	1	0	36	2301	1152	242	3	3655	0	1448	4140	0	0	61	166	4497	1	117	3779	0	1679	0	2407	217	450	1369	3657	1697	1887	4256	55	613	996	0	0	1753	2743	47	0	3150	0	1430	0	2383	695	2453	0	1692	0	0	0	121	5340	307	0	763	3023	447	2	131	0	1965	1	0	0	232	5509	102	877	1412	1	176	3812	0	4267	942	0	21	192	0	441	1233	171	1	0	1	0	0	0	0	0	547	2	1894	1654	297	2467	0	1	274	0	0	1477	247	1609	0	0	0	3165	0	2192	0	277	104	0	4791	0	3956	159	0	0	0	4293	1121	594	172	2	1256	1242	76	2996	8	298	443	382	1781	391	362	0	0	0	0	3818	837	0	0	3439	4991	0	588	6129	607	0	1219	255	0	4102	56	2944	0	177	0	750	1027	129	0	1	0	65	1875	0	94	227	863	431	1	197	1695	1751	1054	158	2897	0	878	0	0	604	0	163	160	116	1	1808	1230	7	4418	34	0	2201	0	2205	0	563	1	175	352	711	1219	314	0	4400	0	2751	0	0	4858	0	0	0	244	53	0	0	1059	6324	2	0	0	4352	0	0	715	314	0	0	0	2508	2280	0	0	0	9450	2278	1683	0	0	4772	1061	1204	2233	1101	145	0	375	219	1088	12082	0	660	234	0	5825	485	1290	112	1347	9249	283	409	0	401	901	397	2150	0	0	0	0	4867	0	0	1074	1921	0	0	114	350	0	251	0	0	0	973	2551	1	93	3	2208	0	0	0	0	727	50	418	2976	186	80	1754	110	0	2424	2014	25	0	5032	112	0	187	312	0	0	5391	1460	723	1744	1	69	1340	193	0	6192	558	0	2360	254	1196	332	2563	2913	0	1187	0	1396
273	9434	15	2	4001	25	15	16	7558	8	1	6718	3	54950	14342	0	5896	19	0	10	31915	0	21373	0	55477	3706	16787	5220	9850	5571	27576	9752	63839	39111	8	4332	28	0	8279	16	0	3488	66079	4307	21879	44234	0	7567	0	11	8872	0	0	26	4561	23611	3719	0	11	0	0	8278	34138	6942	31415	4094	16263	16	28369	10984	6430	24093	51068	3602	25	0	6083	56023	16066	7030	20	16516	0	18046	18155	0	0	6724	2804	21268	27	692	41907	5	19442	0	46372	7967	21373	20538	14149	6722	17376	22667	13145	161	19755	0	0	7887	21240	1025	0	30575	0	13608	0	27079	4830	10702	0	10857	0	0	0	19455	18861	5914	0	5596	41855	5569	24	2373	2	15297	3	14	7	9787	24979	7227	19515	12144	13	8059	44426	0	31642	18420	0	174	8384	0	10695	4805	908	13	67	7	0	18	0	0	0	3122	24	42192	42902	2182	41464	0	17	2564	0	0	13187	7321	13987	0	0	0	9520	4	23960	0	4604	6875	0	67422	10	26469	8428	0	0	6	60243	10362	9057	3564	14	12612	8416	496	39988	1274	18705	3215	5053	7880	17267	15328	0	0	0	0	30951	1329	0	0	24760	23891	0	1798	25305	3667	2	4677	5676	20	25625	4165	10061	0	880	0	3867	4712	1159	0	10	16	12979	8584	0	856	7548	15814	7776	2	6343	23232	13386	12197	9715	57624	0	22942	0	19	2735	0	9581	7622	4008	25	17333	3977	98	19555	1	0	9804	0	36856	2	19918	22	3401	5876	2631	14671	5554	28	21997	0	25154	0	7	2098	0	0	0	6811	12430	1	17	5992	26156	8	0	0	50365	0	0	4282	11913	24	13	0	57858	19210	0	0	0	32759	13030	8510	20	0	61496	28460	57997	24322	6325	9405	0	23509	10191	3250	40771	0	4235	8612	0	26563	5601	30679	751	8986	10113	1778	11133	14	2196	16700	7930	23147	19	0	0	3	18432	3	23	6169	27281	0	0	15	14672	0	3015	0	0	0	19092	41955	8	3688	28	5011	0	0	0	8	16547	5299	4174	9829	4150	1438	6207	1452	0	54238	56674	9559	15	22626	10217	0	966	9741	0	0	24155	67	9979	11356	7	3	19250	5242	0	36291	7135	0	13570	1827	6693	5616	64482	24448	7	14784	0	19623
323	4113	7	1	1232	16	7	9	9359	1	3	1708	3	33720	2926	0	3151	13	0	5	19629	0	9141	0	35559	1596	18666	9099	15682	2113	13400	3169	63350	14965	3	1396	17	0	13546	8	0	1489	48180	1541	12584	29871	0	5095	0	13	3873	0	0	20	3585	10983	2489	0	6	0	0	15479	21141	1811	13192	1976	8287	12	18470	15684	4558	14391	30488	1565	19	0	652	41367	16075	2123	15	7473	0	18473	11768	0	0	1641	978	13229	14	349	25546	1	9701	0	26322	2860	8144	10100	8229	10047	19655	10990	3439	410	8742	0	0	9956	11144	375	0	19625	0	17180	0	14591	2330	5767	0	15280	0	0	0	5166	10903	2007	0	2642	22668	2712	12	632	1	7289	1	8	2	3033	13247	1776	6637	16255	12	2271	24074	0	24457	20601	0	52	5031	0	3745	2849	247	10	8	3	0	12	0	0	0	1537	17	19424	19695	1002	21415	0	8	1062	0	0	6535	4222	19320	0	0	0	11196	5	10685	0	1254	3701	0	53506	4	16172	2609	0	0	2	52044	11597	3326	1719	7	5836	11120	148	20823	215	6707	4162	1508	10207	11430	4813	0	0	0	0	14475	662	0	0	14799	13330	0	2479	17422	1597	4	2277	3137	12	15352	897	11936	0	470	0	1669	1942	337	0	6	11	3004	12590	0	293	3864	5034	3652	5	1977	17673	18713	5183	2811	42133	0	9229	0	6	1183	0	2538	1704	2172	9	10296	7170	28	10401	1	0	14464	0	21401	4	7350	20	1079	2237	1217	6962	1712	15	12874	0	15222	0	5	3734	0	0	0	3409	3333	1	10	3072	17231	3	0	0	34234	0	0	5959	2800	19	2	0	35564	12372	0	0	0	18496	17275	12855	8	0	47270	13832	31552	17028	1488	6471	0	7739	3428	1410	26409	0	1844	4319	0	17041	2136	13332	392	15141	17069	686	5270	8	1147	20838	3329	12091	17	0	0	1	11281	3	20	3241	18569	0	0	3	5191	0	1330	0	0	0	8103	20910	3	1057	14	8620	0	0	0	3	6465	1060	5765	11977	1734	376	10210	412	0	30963	31139	1370	3	14959	5915	0	362	3149	0	0	15496	299	13172	7028	5	3	21019	1487	0	28498	8530	0	18599	766	3453	2038	57267	15614	6	17639	0	9895
415	5664	3	2	5706	14	4	11	6562	0	0	6091	0	27643	13350	0	221	9	0	2	33897	0	13355	0	50604	1880	31086	6145	17121	5428	18963	9009	40070	53315	2	4665	3	0	15221	4	0	2228	68228	2709	26624	50604	0	3450	0	3	9313	0	0	11	1361	17205	1976	0	2	0	0	42	31239	8229	38566	212	13479	6	22549	13108	3948	14578	48185	169	5	0	6938	39353	27434	5606	3	8054	0	26415	15822	0	0	8515	2721	16898	3	51	36852	1	16832	0	21531	14239	29385	19046	8633	9085	30417	15522	16764	1	24790	0	0	10267	21695	584	0	34061	0	15598	0	27856	3264	6193	0	19105	0	0	0	33556	12458	4139	0	3590	41220	290	1	1488	0	8882	0	5	1	9215	17050	10920	20008	19840	5	4791	42600	0	15489	32747	0	160	690	0	8595	140	333	2	49	1	0	2	0	0	0	1176	7	43112	38639	1345	51393	0	0	1741	0	0	8051	412	25868	0	0	0	9730	2	10196	0	4268	445	0	72370	3	23001	11931	0	0	0	30058	16560	6333	172	1	7648	12937	354	21678	1882	26091	2104	4696	9407	9523	5664	0	0	0	0	25295	447	0	0	19423	4785	0	1234	9845	1656	0	126	274	6	24851	6948	9924	0	539	0	182	1994	771	0	0	12	22357	11576	0	610	370	15938	323	0	8672	8723	18322	12118	10144	64967	0	22788	0	2	202	0	11630	11736	226	8	18297	5515	122	13358	0	0	12338	0	27957	1	17550	8	3065	6235	146	12043	3300	8	9868	0	27819	0	4	23	0	0	0	519	15106	0	7	2200	20181	0	0	0	53848	0	0	4188	5532	6	1	0	63751	7494	0	0	0	18084	17923	12111	4	0	68054	29112	69823	12120	1963	936	0	24847	18104	2459	21888	0	2382	1840	0	22054	3309	23887	511	13250	179	117	325	5	760	28548	262	26735	13	0	0	0	7592	1	14	2686	9939	0	0	0	24716	0	146	0	0	0	23756	36780	0	4213	4	6456	0	0	0	3	17825	1963	3663	10070	6582	1352	7307	1047	0	55517	66796	10292	0	20987	2628	0	528	9332	0	0	20615	12	13137	4530	0	0	37723	5138	0	21044	7846	0	21244	138	4491	4934	34525	19293	3	18619	0	15880
499	0	4	0	0	8	4	0	0	1	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	163	0	2	0	0	0	0	0	106	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	3	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	382	0	0	0	0	2	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	1	0	138	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	291	0	276	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	135	2	0	1	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	273	0	0	4	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	66	314	1	0	0	233	0	3	0	0	0	0	2	5	0	0	0	0	0	0	0	99	0	0	0	0	0	2	0	6	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	3	0	0	0	1	0	0	0	2	0	13	57	0	0	0	0	1	1	0	0
622	1663	0	0	80	0	0	1	1964	20	0	422	0	3835	254	0	1384	0	0	1	3793	0	2393	0	5005	553	721	1936	1325	383	2585	257	53692	977	0	148	0	0	1828	0	0	589	4241	317	1389	3538	0	218	0	1	525	0	0	0	1485	1816	991	0	0	0	0	6922	6354	90	1144	31	1424	0	4795	797	2051	5761	4295	18	0	0	57	1589	985	207	0	2976	0	1231	4233	0	0	59	184	4522	0	4	3989	0	1373	0	2290	200	464	1273	3160	1473	1673	3084	42	524	941	0	0	1385	2951	49	0	3010	0	1162	0	2173	617	2134	0	1593	0	0	0	153	4423	251	0	807	2591	22	0	121	0	1692	0	0	0	246	4705	122	723	1261	0	155	3617	0	3922	777	0	13	15	0	341	1053	128	0	3	0	0	0	0	0	0	498	0	2528	1419	271	2422	0	0	252	0	0	1211	29	1450	0	0	0	2973	0	1770	0	208	4	0	5284	0	4182	154	0	0	0	3073	1032	418	10	0	1195	1081	73	2658	12	338	471	260	1374	263	316	0	0	0	0	3034	459	0	0	3476	5067	0	551	6553	505	0	1033	21	0	4164	59	2959	0	151	0	710	821	107	0	0	0	83	1666	0	97	17	506	20	1	177	1360	1434	963	169	3207	0	469	0	0	501	0	92	114	2	0	1605	1033	7	3982	9	0	1792	0	2207	0	434	0	230	433	573	1031	245	0	4569	0	2655	0	0	4862	0	0	0	23	41	0	0	882	6541	0	0	0	4732	0	0	643	234	0	0	0	2272	1806	0	0	0	7991	1995	1373	0	0	4881	1058	1499	1612	772	7	0	465	137	838	12575	0	548	162	0	6053	356	1061	101	1188	7862	15	28	0	347	782	23	1926	0	0	0	0	4198	0	0	853	1531	0	0	18	267	0	40	0	0	0	886	2189	0	125	0	1799	0	0	0	0	658	55	382	2916	199	88	1684	105	0	2055	2394	54	0	5602	110	0	199	271	0	0	4803	1320	640	1273	0	11	1212	180	0	6023	532	0	2037	15	1017	313	2096	2991	0	1017	0	1342
689	2089	6	1	1973	23	4	5	1719	1	0	2768	1	10551	6533	0	13	9	0	2	12966	0	4682	0	22897	542	12268	2215	6617	1886	6215	4523	13375	28960	3	1523	8	0	5105	7	0	709	48548	918	9238	21623	0	806	0	5	3090	0	0	15	462	6370	525	0	6	0	0	12	10437	3189	15367	366	4240	10	8317	9074	821	5122	20968	292	8	0	2979	15238	10221	1955	9	2956	0	5037	4926	0	0	3226	916	5851	3	96	15605	2	5410	0	7470	6118	12314	5641	3306	2095	6789	4926	7623	0	10697	0	0	3222	7903	113	0	12128	0	7614	0	10076	921	2191	0	6001	0	0	0	17340	4323	1712	0	1124	16785	510	8	483	0	2648	0	4	0	3020	7521	4623	7626	4102	5	2459	17634	0	4797	8522	0	62	1098	0	3721	11	449	4	38	1	0	6	0	0	0	374	5	18740	18898	397	26449	0	0	482	0	0	2532	747	10524	0	0	0	3639	1	3384	0	1627	803	0	59744	7	7278	4523	0	0	3	10328	9907	2447	341	3	2745	5854	125	7754	809	10990	2203	1746	1702	2808	2016	0	0	0	0	9438	81	0	0	7239	593	0	809	2177	470	0	7	529	7	8611	2768	3644	0	197	0	24	1686	243	0	1	6	10709	2896	0	215	677	5638	684	0	3034	2464	4603	4058	3730	46741	0	7952	0	5	18	0	4932	4811	402	5	5442	2182	49	5323	0	0	4468	0	10857	1	7122	15	1147	2119	11	3516	1333	16	2046	0	9466	0	4	9	0	0	0	910	6808	0	6	635	6694	0	0	0	26115	0	0	2866	3029	8	3	0	42579	2351	0	0	0	7848	3774	4304	6	0	48913	11403	56052	3181	1866	1532	0	9628	6826	399	11105	0	780	596	0	7731	1152	10536	142	8039	34	157	417	10	243	13227	385	10575	10	0	0	1	3157	0	14	837	3090	0	0	0	9917	0	307	0	0	0	10914	16090	2	1838	4	2538	0	0	0	3	5916	896	3002	3991	2355	472	3494	317	0	30226	48895	4130	2	8633	857	0	157	4165	0	0	6440	6	8824	1274	0	1	10586	1691	0	6630	7602	0	4885	191	1213	1439	13302	6297	7	6743	0	5451
